run_id,dataset_key,dataset_name,target_column,scenario_family,missingness_type,mcar_scope,mar_dependency_column,mnar_driver_column,mcar_global_excluded_columns,rate_pct,seed,method_family,method_key,method_name,model_key,model_name,include_in_primary_leaderboard,include_in_secondary_full_matrix
R000912,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000913,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000914,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000915,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000916,creditcard,German Credit Card,BILL_AMT1,MNAR_TARGET,MNAR,target,,BILL_AMT1,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000917,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000918,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000919,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000920,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000921,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000922,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000923,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000924,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000925,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000926,creditcard,German Credit Card,BILL_AMT1,MCAR_TARGET,MCAR,target,,,,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000927,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000928,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000929,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000930,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000931,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,10,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000932,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,42,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000933,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,202,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000934,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,303,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000935,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,404,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
R000936,creditcard,German Credit Card,BILL_AMT1,MCAR_GLOBAL,MCAR,global,,,ID|default payment next month,15,505,classical,mice_post_mean,MICE posterior mean (m=5),,,False,True
